Post_Link,Posted_Title,Posted_Date,Brand,Model,Grade,Trim / Edition,Year of Manufacture,Condition,Transmission,Body type,Fuel type,Engine capacity,Mileage,Vehicle_Price
https://ikman.lk/en/ad/hyundai-grand-i10-full-option-2024-for-sale-colombo,Hyundai Grand i10 Full option 2024,"Posted on 29 Apr 9:27 am, Colombo 2, Colombo1232views",Hyundai,Grand i10,0,Full option,2024,New,Tiptronic,Hatchback,Petrol,"1,200 cc",0 km,"Rs 9,439,999"
https://ikman.lk/en/ad/hyundai-grand-i10-2024-for-sale-anuradhapura,Hyundai Grand i10 2024,"Posted on 29 Apr 9:27 am, Anuradhapura City, Anuradhapura14789views",Hyundai,Grand i10,0,0,2024,New,Tiptronic,Hatchback,Petrol,"1,200 cc",0 km,"Rs 9,439,999"
https://ikman.lk/en/ad/hyundai-elantra-gls-2014-for-sale-colombo,Hyundai Elantra GLS 2014,"Posted on 06 May 9:31 am, Padukka, Colombo10186views",Hyundai,Elantra,0,GLS,2014,Used,Tiptronic,Saloon,Petrol,"1,600 cc","114,000 km","Rs 6,790,000"
https://ikman.lk/en/ad/hyundai-tucson-ix-35-2014-for-sale-kandy-1,Hyundai Tucson IX 35 2014,"Posted on 21 Mar 9:26 pm, Kandy City, Kandy1322views",Hyundai,Tucson,0,IX 35,2014,Used,Tiptronic,SUV / 4x4,Diesel,"2,000 cc","113,700 km","Rs 11,400,000"
https://ikman.lk/en/ad/hyundai-santa-fe-2008-for-sale-colombo-125,Hyundai Santa Fe 2008,"Posted on 17 Mar 5:29 am, Moratuwa, Colombo6089views",Hyundai,Santa Fe,0,0,2008,Used,Tiptronic,SUV / 4x4,Diesel,"2,188 cc","121,000 km","Rs 7,250,000"
https://ikman.lk/en/ad/hyundai-santa-fe-calligraphy-2025-for-sale-matara-1,Hyundai Santa Fe Calligraphy 2025,"Posted on 29 Apr 12:07 pm, Matara City, Matara842views",Hyundai,Santa Fe,0,Calligraphy ,2025,New,Tiptronic,SUV / 4x4,Hybrid,"1,600 cc",0 km,"Rs 35,500,000"
https://ikman.lk/en/ad/hyundai-santa-fe-calligraphy-2025-for-sale-kurunegala-2,Hyundai Santa Fe Calligraphy 2025,"Posted on 29 Apr 1:17 pm, Kurunegala City, Kurunegala1034views",Hyundai,Santa Fe,0,Calligraphy,2025,New,Tiptronic,SUV / 4x4,Hybrid,"1,600 cc",0 km,"Rs 35,500,000"
https://ikman.lk/en/ad/hyundai-santa-fe-calligraphy-2025-for-sale-kandy-2,Hyundai Santa Fe Calligraphy 2025,"Posted on 29 Apr 1:17 pm, Kandy City, Kandy876views",Hyundai,Santa Fe,0,Calligraphy,2025,New,Tiptronic,SUV / 4x4,Hybrid,"1,600 cc",0 km,"Rs 35,500,000"
https://ikman.lk/en/ad/hyundai-santa-fe-calligraphy-2025-for-sale-gampaha-2,Hyundai Santa Fe Calligraphy 2025,"Posted on 29 Apr 9:25 am, Negombo, Gampaha1673views",Hyundai,Santa Fe,0,Calligraphy,2025,New,Tiptronic,SUV / 4x4,Hybrid,"1,600 cc",0 km,"Rs 35,500,000"
https://ikman.lk/en/ad/hyundai-santa-fe-calligraphy-2025-for-sale-ratnapura,Hyundai Santa Fe Calligraphy 2025,"Posted on 29 Apr 9:25 am, Ratnapura City, Ratnapura1254views",Hyundai,Santa Fe,0,Calligraphy,2025,New,Tiptronic,SUV / 4x4,Hybrid,"1,600 cc",0 km,"Rs 35,500,000"
https://ikman.lk/en/ad/hyundai-santa-fe-calligraphy-2025-for-sale-kurunegala-1,Hyundai Santa Fe Calligraphy 2025,"Posted on 29 Apr 9:26 am, Kurunegala City, Kurunegala639views",Hyundai,Santa Fe,0,Calligraphy,2025,New,Tiptronic,SUV / 4x4,Hybrid,"1,600 cc",0 km,"Rs 35,500,000"
https://ikman.lk/en/ad/hyundai-santa-fe-calligraphy-2025-for-sale-colombo-2,Hyundai Santa Fe Calligraphy 2025,"Posted on 29 Apr 9:26 am, Colombo 7, Colombo488views",Hyundai,Santa Fe,0,Calligraphy,2025,New,Tiptronic,SUV / 4x4,Hybrid,"1,600 cc",0 km,"Rs 35,500,000"
https://ikman.lk/en/ad/hyundai-santa-fe-calligraphy-2025-for-sale-gampaha,Hyundai Santa Fe Calligraphy 2025,"Posted on 29 Apr 9:28 am, Negombo, Gampaha4739views",Hyundai,Santa Fe,0,Calligraphy ,2025,New,Tiptronic,SUV / 4x4,Hybrid,"1,600 cc",0 km,"Rs 35,500,000"
https://ikman.lk/en/ad/hyundai-santa-fe-calligraphy-2025-for-sale-matara,Hyundai Santa Fe Calligraphy 2025,"Posted on 29 Apr 9:28 am, Matara City, Matara5910views",Hyundai,Santa Fe,0,Calligraphy ,2025,New,Tiptronic,SUV / 4x4,Hybrid,"1,600 cc",0 km,"Rs 35,500,000"
https://ikman.lk/en/ad/hyundai-santa-fe-calligraphy-2025-for-sale-kandy,Hyundai Santa Fe Calligraphy 2025,"Posted on 29 Apr 9:27 am, Kandy City, Kandy1578views",Hyundai,Santa Fe,0,Calligraphy ,2025,New,Tiptronic,SUV / 4x4,Hybrid,"1,600 cc",0 km,"Rs 35,500,000"
https://ikman.lk/en/ad/hyundai-santa-fe-calligraphy-edition-2025-for-sale-colombo,Hyundai Santa Fe Calligraphy Edition 2025,"Posted on 29 Apr 9:27 am, Colombo 2, Colombo38866views",Hyundai,Santa Fe,0,Calligraphy Edition ,2025,New,Tiptronic,SUV / 4x4,Hybrid,"1,592 cc",0 km,"Rs 35,500,000"
https://ikman.lk/en/ad/kia-optima-2004-for-sale-colombo,Kia Optima 2004,"Posted on 07 May 5:02 pm, Colombo 5, Colombo9223views",Kia,Optima,0,0,2004,Used,Automatic,Saloon,Petrol,"2,000 cc","108,000 km","Rs 3,200,000"
https://ikman.lk/en/ad/kia-optima-dual-sunroof-2011-for-sale-colombo-2,Kia Optima DUAL SUNROOF 2011,"Posted on 07 May 3:56 pm, Nugegoda, Colombo201views",Kia,Optima,0,DUAL SUNROOF,2011,Used,Automatic,Saloon,Petrol,"2,000 cc","97,000 km","Rs 11,390,000"
https://ikman.lk/en/ad/kia-sportage-for-sale-2012-for-sale-gampaha,Kia Sportage For Sale 2012,"Posted on 07 May 12:41 pm, Wattala, Gampaha223views",Kia,Sportage,0,For Sale,2012,Used,Automatic,Station wagon,Petrol,"2,000 cc","102,000 km","Rs 10,000,000"
https://ikman.lk/en/ad/kia-picanto-sport-2016-for-sale-colombo,Kia Picanto SPORT 2016,"Posted on 06 May 1:51 pm, Colombo 6, Colombo579views",Kia,Picanto,0,SPORT,2016,Used,Automatic,Hatchback,Petrol,"1,000 cc","85,000 km","Rs 6,150,000"
https://ikman.lk/en/ad/kia-sportage-2011-for-sale-colombo-1209,Kia Sportage 2011,"Posted on 05 May 11:38 am, Nugegoda, Colombo327views",Kia,Sportage,0,0,2011,Used,Automatic,SUV / 4x4,Petrol,"2,000 cc","166,000 km","Rs 9,890,000"
https://ikman.lk/en/ad/kia-sportage-2011-for-sale-colombo-1208,Kia Sportage 2011,"Posted on 04 May 11:31 am, Nugegoda, Colombo218views",Kia,Sportage,0,0,2011,Used,Automatic,SUV / 4x4,Petrol,"2,000 cc","114,000 km","Rs 10,290,000"
https://ikman.lk/en/ad/kia-sportage-2011-for-sale-colombo-1207,Kia Sportage 2011,"Posted on 04 May 11:27 am, Nugegoda, Colombo151views",Kia,Sportage,0,0,2011,Used,Automatic,SUV / 4x4,Petrol,"2,000 cc","123,000 km","Rs 10,290,000"
https://ikman.lk/en/ad/kia-sportage-2011-for-sale-colombo-1206,Kia Sportage 2011,"Posted on 04 May 10:47 am, Nugegoda, Colombo216views",Kia,Sportage,0,0,2011,Used,Automatic,SUV / 4x4,Petrol,"2,000 cc","154,000 km","Rs 10,675,000"
https://ikman.lk/en/ad/kia-sportage-orange-package-2011-for-sale-colombo-19,Kia Sportage Orange Package 2011,"Posted on 04 May 10:26 am, Nugegoda, Colombo115views",Kia,Sportage,0,Orange Package,2011,Used,Automatic,SUV / 4x4,Petrol,"2,000 cc","127,000 km","Rs 11,275,000"
https://ikman.lk/en/ad/kia-sorento-2011-for-sale-colombo-1197,Kia Sorento 2011,"Posted on 07 May 10:07 am, Angoda, Colombo818views",Kia,Sorento,0,0,2011,Used,Automatic,0,Petrol,"2,400 cc","151,100 km","Rs 12,000,000"
https://ikman.lk/en/ad/kia-cerato-2010-for-sale-colombo-10,Kia Cerato 2010,"Posted on 30 Apr 4:05 pm, Nugegoda, Colombo1231views",Kia,Cerato,0,0,2010,Used,Automatic,Saloon,Petrol,"1,600 cc","201,991 km","Rs 5,800,000"
https://ikman.lk/en/ad/kia-picanto-2005-for-sale-colombo-10,Kia Picanto 2005,"Posted on 02 May 1:27 pm, Mount Lavinia, Colombo1470views",Kia,Picanto,0,0,2005,Used,Automatic,Hatchback,Petrol,"1,000 cc","121,000 km","Rs 3,600,000"
https://ikman.lk/en/ad/kia-rio-2015-for-sale-colombo-151,Kia Rio 2015,"Posted on 02 May 10:20 am, Kottawa, Colombo986views",Kia,Rio,0,Kia,2015,Used,Automatic,Saloon,Petrol,"1,500 cc","133,466 km","Rs 7,300,000"
https://ikman.lk/en/ad/kia-spectra-2010-for-sale-kandy-1,Kia Spectra 2002,"Posted on 26 Apr 12:26 pm, Peradeniya, Kandy1380views",Kia,Spectra,0,0,2002,Used,Automatic,Saloon,Petrol,"1,600 cc","119,850 km","Rs 2,450,000"
https://ikman.lk/en/ad/kia-sorento-jeep-2011-for-sale-gampaha,Kia Sorento Jeep 2011,"Posted on 02 May 10:57 am, Kelaniya, Gampaha823views",Kia,Sorento,0,Jeep,2011,Used,Automatic,0,Petrol,"2,400 cc","99,000 km","Rs 13,000,000"
https://ikman.lk/en/ad/kia-sorento-2011-for-sale-colombo-1195,Kia Sorento 2011,"Posted on 22 Apr 4:23 pm, Colombo 2, Colombo1175views",Kia,Sorento,0,0,2011,Used,Automatic,SUV / 4x4,Petrol,"2,400 cc","160,000 km","Rs 10,500,000"
https://ikman.lk/en/ad/kia-spectra-2001-for-sale-colombo-288,Kia Spectra 2001,"Posted on 21 Apr 9:32 pm, Moratuwa, Colombo1480views",Kia,Spectra,0,0,2001,Used,Automatic,Saloon,Petrol,"1,594 cc","177,500 km","Rs 2,350,000"
https://ikman.lk/en/ad/kia-sportage-2011-for-sale-colombo-1191,Kia Sportage 2011,"Posted on 27 Apr 8:06 am, Dehiwala, Colombo1447views",Kia,Sportage,0,2011,2011,Used,Automatic,SUV / 4x4,Petrol,"2,000 cc","210,000 km","Rs 8,250,000"
https://ikman.lk/en/ad/kia-sportage-2016-for-sale-colombo-7,Kia Sportage 2016,"Posted on 18 Apr 4:27 pm, Dehiwala, Colombo1479views",Kia,Sportage,0,0,2016,Used,Automatic,SUV / 4x4,Petrol,"2,000 cc","106,000 km","Rs 14,900,000"
https://ikman.lk/en/ad/kia-optima-2011-for-sale-colombo,Kia Optima 2011,"Posted on 17 Apr 5:08 pm, Nugegoda, Colombo942views",Kia,Optima,0,Kia,2011,Used,Automatic,Saloon,Petrol,"2,000 cc","149,000 km","Rs 13,900,000"
https://ikman.lk/en/ad/kia-sportage-4wd-2011-for-sale-colombo,Kia Sportage 4WD 2011,"Posted on 27 Apr 6:25 pm, Maharagama, Colombo1332views",Kia,Sportage,0,4WD,2011,Used,Automatic,SUV / 4x4,Petrol,"2,000 cc","129,000 km","Rs 10,290,000"
https://ikman.lk/en/ad/kia-picanto-2016-for-sale-colombo-828,Kia Picanto 2016,"Posted on 10 Apr 11:32 am, Malabe, Colombo2817views",Kia,Picanto,0,0,2016,Used,Automatic,Hatchback,Petrol,"1,000 cc","92,000 km","Rs 5,800,000"
https://ikman.lk/en/ad/kia-sportage-2011-for-sale-colombo-1177,Kia Sportage 2011,"Posted on 06 Apr 2:42 pm, Pannipitiya, Colombo456views",Kia,Sportage,0,2011,2011,Used,Automatic,SUV / 4x4,Petrol,"2,000 cc","108,762 km","Rs 11,700,000"
https://ikman.lk/en/ad/kia-carens-seven-seater-2001-for-sale-kalutara,Kia Carens 2001,"Posted on 03 Apr 6:23 am, Matugama, Kalutara3037views",Kia,Carens,0,2001,2001,Used,Automatic,Hatchback,Petrol,"1,800 cc","173,000 km","Rs 2,550,000"
https://ikman.lk/en/ad/kia-sportage-2000-petrol-suv-for-sale-gampaha,Kia Sportage 2000 Petrol SUV,"Posted on 03 Apr 12:54 pm, Kadawatha, Gampaha8570views",Kia,Sportage,0,2000 Petrol SUV,2000,Used,Automatic,SUV / 4x4,Petrol,"1,998 cc","58,000 km","Rs 2,950,000"
https://ikman.lk/en/ad/kia-sportage-2011-for-sale-kandy,Kia Sportage 2011,"Posted on 01 Apr 9:53 pm, Kandy City, Kandy1166views",Kia,Sportage,0,Kia,2011,Used,Automatic,0,Petrol,"2,000 cc","66,000 km","Rs 9,900,000"
https://ikman.lk/en/ad/kia-sportage-2011-for-sale-colombo-1160,Kia Sportage 2011,"Posted on 02 May 8:44 am, Nugegoda, Colombo6444views",Kia,Sportage,0,2011,2011,Used,Automatic,SUV / 4x4,Petrol,"1,998 cc","164,578 km","Rs 8,750,000"
https://ikman.lk/en/ad/kia-picanto-2018-for-sale-colombo-4,Kia Picanto 2018,"Posted on 18 Apr 3:30 pm, Malabe, Colombo6171views",Kia,Picanto,0,Kia,2018,Used,Automatic,Hatchback,Petrol,"1,000 cc","80,000 km","Rs 6,290,000"
https://ikman.lk/en/ad/kia-rio-2003-for-sale-colombo-292,Kia Rio 2003,"Posted on 08 May 10:20 am, Malabe, Colombo2746views",Kia,Rio,0,0,2003,Used,Automatic,Saloon,Petrol,"1,500 cc","114,000 km","Rs 2,100,000"
https://ikman.lk/en/ad/kia-picanto-2016-for-sale-badulla-1,Kia Picanto 2016,"Posted on 16 Mar 4:25 pm, Bandarawela, Badulla2510views",Kia,Picanto,0,0,2016,Used,Automatic,0,Petrol,"1,000 cc","106,000 km","Rs 5,700,000"
https://ikman.lk/en/ad/kia-sportage-2011-for-sale-colombo-1155,Kia Sportage 2011,"Posted on 13 Mar 2:46 pm, Rajagiriya, Colombo649views",Kia,Sportage,0,0,2011,Used,Automatic,SUV / 4x4,Petrol,"2,000 cc","138,265 km","Rs 10,200,000"
https://ikman.lk/en/ad/kia-sportage-2011-for-sale-colombo-1150,Kia Sportage 2011,"Posted on 11 Mar 6:16 pm, Maharagama, Colombo1366views",Kia,Sportage,0,0,2011,Used,Automatic,SUV / 4x4,Petrol,"2,000 cc","145,000 km","Rs 10,500,000"
https://ikman.lk/en/ad/kia-sportage-diesel-maintaine-2015-for-sale-colombo,Kia Sportage diesel Maintaine 2015,"Posted on 08 May 6:59 am, Kohuwala, Colombo",Kia,Sportage,0,diesel kia Maintaine,2015,Used,Automatic,SUV / 4x4,Diesel,"2,200 cc","168,000 km","Rs 11,950,000"
https://ikman.lk/en/ad/kia-sorento-2014-for-sale-colombo-477,Kia Sorento 2014,"Posted on 07 May 8:42 pm, Kotte, Colombo2334views",Kia,Sorento,0,2014,2014,Used,Automatic,SUV / 4x4,Diesel,"2,199 cc","107,000 km","Rs 16,000,000"
https://ikman.lk/en/ad/kia-sportage-2007-for-sale-gampaha-1,Kia Sportage 2007,"Posted on 06 May 7:35 pm, Kelaniya, Gampaha379views",Kia,Sportage,0,0,2007,New,Automatic,SUV / 4x4,Diesel,"2,000 cc","200,600 km","Rs 6,750,000"
https://ikman.lk/en/ad/kia-sorento-7-seater-2011-for-sale-gampaha-1,Kia Sorento 7 Seater 2011,"Posted on 05 May 11:23 pm, Ragama, Gampaha551views",Kia,Sorento,0,7 Seater,2011,Used,Automatic,SUV / 4x4,Diesel,"2,200 cc","190,000 km","Rs 12,050,000"
https://ikman.lk/en/ad/kia-sportage-orange-package-2012-for-sale-colombo-14,Kia Sportage Orange Package 2012,"Posted on 06 May 1:29 pm, Nugegoda, Colombo119views",Kia,Sportage,0,Orange Package,2012,Used,Automatic,SUV / 4x4,Diesel,"2,000 cc","190,000 km","Rs 11,750,000"
https://ikman.lk/en/ad/kia-sportage-2wd-diesel-crdi-2015-for-sale-matara,Kia Sportage 2WD DIESEL CRDI 2015,"Posted on 03 May 4:53 pm, Matara City, Matara581views",Kia,Sportage,0,2WD DIESEL CRDI ,2015,Used,Automatic,SUV / 4x4,Diesel,"2,000 cc","140,000 km","Rs 12,250,000"
https://ikman.lk/en/ad/kia-sorento-2011-for-sale-colombo-1196,Kia Sorento 2011,"Posted on 08 May 12:17 pm, Colombo 13, Colombo453views",Kia,Sorento,0,0,2011,Used,Automatic,SUV / 4x4,Diesel,"2,200 cc","124,500 km","Rs 12,850,000"
https://ikman.lk/en/ad/kia-carnival-2015-for-sale-colombo-2,Kia Carnival 2015,"Posted on 03 May 12:23 pm, Kohuwala, Colombo453views",Kia,Carnival,0,carnival ,2015,Used,Automatic,MPV,Diesel,"2,200 cc","106,000 km","Rs 25,000,000"
https://ikman.lk/en/ad/kia-sorento-face-lift-7-seater-2015-for-sale-colombo-11,Kia Sorento Face Lift 7 Seater 2015,"Posted on 03 May 11:59 am, Dehiwala, Colombo329views",Kia,Sorento,0,Face Lift 7 Seater ,2015,Used,Automatic,SUV / 4x4,Diesel,"2,200 cc","125,000 km","Rs 24,450,000"
https://ikman.lk/en/ad/kia-sorento-1-20-fully-loaded-2015-for-sale-colombo-18,Kia Sorento 1-20 FULLY LOADED 2015,"Posted on 02 May 10:33 am, Dehiwala, Colombo430views",Kia,Sorento,0,1-20 FULLY LOADED,2015,Used,Automatic,SUV / 4x4,Diesel,"2,200 cc","133,000 km","Rs 25,350,000"
https://ikman.lk/en/ad/kia-sorento-1-20-options-2015-for-sale-kurunegala,Kia Sorento 1-20 Options 2015,"Posted on 01 May 2:01 pm, Kuliyapitiya, Kurunegala412views",Kia,Sorento,0,1-20 Options,2015,Used,Automatic,SUV / 4x4,Diesel,"2,200 cc","149,000 km","Rs 25,500,000"
https://ikman.lk/en/ad/kia-sorento-2011-for-sale-gampaha-101,Kia Sorento 2011,"Posted on 27 Apr 12:14 am, Kelaniya, Gampaha888views",Kia,Sorento,0,Kia,2011,Used,Automatic,SUV / 4x4,Diesel,"2,200 cc","136,000 km","Rs 13,000,000"
https://ikman.lk/en/ad/kia-sorento-2013-for-sale-batticaloa,Kia Sorento 2013,"Posted on 21 Apr 8:22 pm, Batticaloa City, Batticaloa4309views",Kia,Sorento,0,0,2013,Used,Automatic,SUV / 4x4,Diesel,"2,200 cc","161,000 km","Rs 17,500,000"
https://ikman.lk/en/ad/kia-sorento-2008-for-sale-gampaha-7,Kia Sorento 2008,"Posted on 09 Apr 9:05 pm, Kadawatha, Gampaha2068views",Kia,Sorento,0,0,2008,Used,Automatic,SUV / 4x4,Diesel,"2,500 cc","190,000 km","Rs 6,700,000"
https://ikman.lk/en/ad/kia-sorento-suv-2012-for-sale-gampaha,Kia Sorento SUV 2012,"Posted on 02 Apr 12:36 pm, Kadawatha, Gampaha1439views",Kia,Sorento,0,SUV,2012,Used,Automatic,SUV / 4x4,Diesel,"2,200 cc","153,000 km","Rs 13,500,000"
https://ikman.lk/en/ad/kia-sorento-2012-for-sale-colombo-1659,Kia Sorento 2012,"Posted on 02 Apr 10:47 am, Nugegoda, Colombo767views",Kia,Sorento,0,0,2012,Used,Automatic,SUV / 4x4,Diesel,"2,100 cc","142,914 km","Rs 14,500,000"
https://ikman.lk/en/ad/kia-sorento-1-12-2011-for-sale-colombo-1,Kia Sorento 1/12 2011,"Posted on 31 Mar 4:39 pm, Wellampitiya, Colombo2052views",Kia,Sorento,0,01-Dec,2011,Used,Automatic,SUV / 4x4,Diesel,"2,200 cc","170,000 km","Rs 12,900,000"
https://ikman.lk/en/ad/kia-sorento-2015-for-sale-gampaha,Kia Sorento 2015,"Posted on 21 Mar 8:19 pm, Negombo, Gampaha955views",Kia,Sorento,0,Kia Sorento,2015,Used,Automatic,SUV / 4x4,Diesel,"2,200 cc","192,000 km","Rs 22,500,000"
https://ikman.lk/en/ad/kia-sorento-diesel-automatic-2018-for-sale-colombo,Kia Sorento 2018,"Posted on 14 Mar 7:10 pm, Colombo 7, Colombo2513views",Kia,Sorento,0,Kia,2018,Used,Automatic,SUV / 4x4,Diesel,"2,000 cc","96,000 km","Rs 33,000,000"
https://ikman.lk/en/ad/kia-rio-2002-for-sale-matara,Kia Rio 2002,"Posted on 07 May 6:55 pm, Matara City, Matara1552views",Kia,Rio,0,Rio,2002,Used,Manual,Saloon,Petrol,"1,500 cc","60,000 km","Rs 2,400,000"
https://ikman.lk/en/ad/kia-sportage-2011-for-sale-colombo-1203,Kia Sportage 2011,"Posted on 29 Apr 1:43 pm, Nugegoda, Colombo748views",Kia,Sportage,0,0,2011,Used,Manual,SUV / 4x4,Petrol,"2,000 cc","172,000 km","Rs 9,000,000"
https://ikman.lk/en/ad/kia-clarus-master-japan-2002-for-sale-colombo,Kia Clarus Master Japan 2002,"Posted on 29 Apr 1:33 pm, Kolonnawa, Colombo1444views",Kia,Clarus,0,KIA Master Japan,2002,Used,Manual,Saloon,Petrol,"2,000 cc","87,976 km","Rs 2,150,000"
https://ikman.lk/en/ad/kia-cerato-sedan-16-2005-for-sale-gampaha,Kia Cerato 2005,"Posted on 06 May 8:25 am, Ja-Ela, Gampaha4180views",Kia,Cerato,0,2005,2005,Used,Manual,Saloon,Petrol,"1,600 cc","120,000 km","Rs 2,650,000"
https://ikman.lk/en/ad/kia-pride-2000-for-sale-colombo-3,Kia Pride 2000,"Posted on 15 Apr 1:59 pm, Nugegoda, Colombo1215views",Kia,Other Model,0,Pride,2000,Used,Manual,Hatchback,Petrol,"1,300 cc","112,000 km","Rs 1,275,000"
https://ikman.lk/en/ad/kia-rio-2001-for-sale-gampaha-166,Kia Rio 2001,"Posted on 03 Apr 9:26 pm, Minuwangoda, Gampaha1018views",Kia,Rio,0,0,2001,Used,Manual,Saloon,Petrol,"1,500 cc","175,000 km","Rs 2,750,000"
https://ikman.lk/en/ad/kia-sephia-2000-for-sale-kandy,Kia Sephia 2000,"Posted on 03 Apr 9:24 pm, Digana, Kandy1040views",Kia,Sephia,0,0,2000,Used,Manual,Saloon,Petrol,"1,500 cc","159,000 km","Rs 2,200,000"
https://ikman.lk/en/ad/kia-rio-saloon-2004-for-sale-kilinochchi,Kia Rio Saloon 2004,"Posted on 11 Apr 10:22 am, Kilinochchi City, Kilinochchi3129views",Kia,Rio,0,Saloon,2004,Used,Manual,Saloon,Petrol,"1,500 cc","100,000 km","Rs 3,360,000"
https://ikman.lk/en/ad/kia-rio-2001-for-sale-gampaha-165,Kia Rio 2001,"Posted on 03 Apr 9:03 pm, Gampaha City, Gampaha1253views",Kia,Rio,0,0,2001,Used,Manual,Saloon,Petrol,"1,300 cc","160,000 km","Rs 1,900,000"
https://ikman.lk/en/ad/kia-rio-2001-2005-for-sale-matara,Kia Rio 2005,"Posted on 11 Apr 10:12 am, Kamburugamuwa, Matara7221views",Kia,Rio,0,2005,2005,Used,Manual,Saloon,Petrol,"1,500 cc","201,200 km","Rs 2,854,000"
https://ikman.lk/en/ad/kia-rio-2002-for-sale-kurunegala-10,Kia Rio 2002,"Posted on 24 Apr 9:28 am, Kurunegala City, Kurunegala5296views",Kia,Rio,0,0,2002,Used,Manual,Saloon,Petrol,"1,300 cc","125,000 km","Rs 1,890,000"
https://ikman.lk/en/ad/kia-picanto-2011-for-sale-colombo-151,Kia Picanto 2011,"Posted on 14 Mar 12:36 pm, Athurugiriya, Colombo7659views",Kia,Picanto,0,0,2011,Used,Manual,Hatchback,Petrol,"1,000 cc","113,400 km","Rs 4,400,000"
https://ikman.lk/en/ad/kia-stonic-2019-for-sale-colombo-102,Kia Stonic 2019,"Posted on 28 Apr 12:40 pm, Kohuwala, Colombo1196views",Kia,Stonic,0,0,2019,Used,Tiptronic,Hatchback,Petrol,"1,000 cc","80,000 km","Rs 13,000,000"
https://ikman.lk/en/ad/kia-sportage-2011-for-sale-colombo-1199,Kia Sportage 2011,"Posted on 08 May 12:24 pm, Wellampitiya, Colombo382views",Kia,Sportage,0,KIA Sportage  2011,2011,Used,Tiptronic,SUV / 4x4,Petrol,"2,000 cc","97,000 km","Rs 10,500,000"
https://ikman.lk/en/ad/kia-sorento-2012-for-sale-colombo-1661,Kia Sorento 2012,"Posted on 05 May 10:30 pm, Ratmalana, Colombo299views",Kia,Sorento,0,2012,2012,Used,Tiptronic,SUV / 4x4,Diesel,"2,200 cc","200,000 km","Rs 13,500,000"
https://ikman.lk/en/ad/kia-sorento-2014-for-sale-colombo-479,Kia Sorento 2014,"Posted on 04 May 9:26 am, Colombo 3, Colombo869views",Kia,Sorento,0,2014,2014,Used,Tiptronic,SUV / 4x4,Diesel,"2,400 cc","150,000 km","Rs 17,200,000"
https://ikman.lk/en/ad/kia-sorento-sports-facelift-2013-for-sale-colombo,Kia Sorento Sports (Facelift) 2013,"Posted on 01 May 6:45 pm, Kohuwala, Colombo970views",Kia,Sorento,0,Sports (Facelift),2013,Used,Tiptronic,SUV / 4x4,Diesel,"2,200 cc","128,000 km","Rs 17,500,000"
https://ikman.lk/en/ad/kia-sorento-pearl-white-2017-for-sale-colombo,Kia Sorento Pearl White 2017,"Posted on 26 Apr 12:00 pm, Mount Lavinia, Colombo1602views",Kia,Sorento,0,Pearl White,2017,Used,Tiptronic,SUV / 4x4,Diesel,"2,200 cc","35,600 km","Rs 30,000,000"
https://ikman.lk/en/ad/kia-sorento-1-20-2016-for-sale-anuradhapura,Kia Sorento 1 - 20 2016,"Posted on 23 Apr 8:47 pm, Talawa, Anuradhapura710views",Kia,Sorento,0,Jan-20,2016,Used,Tiptronic,SUV / 4x4,Diesel,"2,200 cc","128,000 km","Rs 29,500,000"
https://ikman.lk/en/ad/kia-sorento-2014-for-sale-kalutara-12,Kia Sorento 2014,"Posted on 02 Apr 1:34 am, Alutgama, Kalutara1133views",Kia,Sorento,0,2014,2014,Used,Tiptronic,SUV / 4x4,Diesel,"2,200 cc","89,000 km","Rs 19,500,000"
https://ikman.lk/en/ad/kia-sorento-2014-for-sale-colombo-474,Kia Sorento 2014,"Posted on 21 Apr 9:28 pm, Dehiwala, Colombo1779views",Kia,Sorento,0,Kia,2014,Used,Tiptronic,SUV / 4x4,Diesel,"2,200 cc","145,000 km","Rs 15,500,000"
https://ikman.lk/en/ad/bmw-x1-msport-new-face-2019-for-sale-colombo,BMW X1 MSport New Face 2019,"Posted on 08 May 12:02 pm, Dehiwala, Colombo",BMW,X1,0,MSport New Face,2019,Used,Automatic,SUV / 4x4,Petrol,"1,500 cc","53,000 km","Rs 29,500,000"
https://ikman.lk/en/ad/bmw-318i-m-sport-shadow-2018-for-sale-colombo,BMW 318i M-Sport Shadow 2018,"Posted on 08 May 10:37 am, Dehiwala, Colombo",BMW,318i,0,M-Sport Shadow,2018,Used,Automatic,Saloon,Petrol,"1,500 cc","35,000 km","Rs 23,750,000"
https://ikman.lk/en/ad/bmw-225xe-luxury-2016-for-sale-gampaha,BMW 225XE 2016,"Posted on 08 May 10:03 am, Nittambuwa, Gampaha1588views",BMW,225XE,0,2016,2016,Used,Automatic,SUV / 4x4,Petrol,"1,500 cc","141,000 km","Rs 18,500,000"
https://ikman.lk/en/ad/bmw-x1-m-sport-2018-for-sale-colombo-191,BMW X1 M Sport 2018,"Posted on 08 May 12:45 am, Colombo 5, Colombo63views",BMW,X1,0,M Sport,2018,Used,Automatic,SUV / 4x4,Petrol,"1,500 cc","71,000 km","Rs 21,500,000"
https://ikman.lk/en/ad/bmw-740le-m-sport-plus-package-2016-for-sale-gampaha,BMW 740Le M-SPORT Plus Package 2016,"Posted on 07 May 6:54 pm, Kelaniya, Gampaha4138views",BMW,740Le,0,M-SPORT Plus Package,2016,Used,Automatic,Saloon,Petrol,"2,000 cc","64,000 km","Rs 53,500,000"
